,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,0.119844091,0.013800361,-0.033830044,0.099683848,-0.022294008,0.115868911,-0.125830801,-0.491608397,-0.084489895,-0.224110866,0.082017237,0.28400682,0.176906122,0.13942067,-0.16800969,-0.198414203,-0.181043501,0.106911806,0.019641014,0.337612993,0.046201728,-0.242304807,0.046955745,-0.271315745,-0.279317045,0.074828308,-0.223916314,-0.07828038,0.026666346,-0.075601566,0.058153548,-0.255101784,-0.09920827,-0.359865794,-0.165066009,0.375784589,0.176657407,0.027388609,-0.033861049,-0.382521959,-0.058384188,0.005827715,0.304936677,0.128925032,-0.085654632,-0.025278073,-0.133627466,-0.143604936,-0.164901462,-0.098251604,-0.272502011,-0.098576489,0.084461897,-0.060950064,0.080920131,0.025626757,0.034032661,0.430326656,-0.068867686,-0.261714423,-0.265416808,0.249514313,-0.177837091,0.040396521,-0.3400988,0.351888398,-0.048088945,0.276625685,0.174492638,-0.185108492,-0.125337325,0.163142852,0.152139435,0.003166219,-0.418165693,0.014375091,0.272474803,-0.110506181,0.258086129,0.218160549,0.125824191,0.137958515,-0.409817114,-0.341449527,0.059101299,-0.213414913,0.127870532,-0.390500313,0.288385187,0.151716286,-0.261355559,0.172795889,0.068229243,-0.139918373,-0.383438528,0.04865563,0.043468802,-0.283379785,-0.287746433,-0.01694715,0.168804304,-0.017182042,0.182918131,-0.185413561,-0.294468182,-0.081862434,0.13549211,-0.11029517,0.249233791,-0.180646578,0.089816026,-0.146501798,-0.052864693,-0.27937546,0.156876031,-0.133340229,0.01563572,-0.097759708,-0.065772736,0.255535866,-0.076699732,-0.144053312,-0.260455636,-0.180626789,0.101001884,-0.040362738,0.034568407,-0.207056083,-0.050059425,0.085667208,-0.057972303,-0.152838737,-0.138401058,-0.120213554,-0.073957538,0.240531697,-0.03220595,-0.174311711,0.029713269,-0.170183121,-0.220287156,0.240652954,-0.127252278,-0.071735994,-0.044928404,-0.169077101,-0.269382253,0.196654801,0.080196033,0.082590807,-0.02203141,0.113731361,0.008399178,-0.04935373,0.189009778,-0.011500928,-0.085623664,0.092908046,-0.040997477,0.009742503,0.052804571,0.097826396,0.347825847,-0.131273358,0.058084268,0.143208261,-0.003380703,0.136554627,0.295426431,-0.271620453,-0.118771081,0.093539448,-0.290605802,0.072896647,-0.059991459,-0.133406041,-0.011030049,-0.101198003,-0.152877287,-0.132270887,-0.267423176,-0.352492854,-0.187546013,0.170333849,-0.06127977,0.418872069,0.003834811,0.001099307,0.328726037,0.060327885,-0.069813395,-0.049027135,0.210963847,0.032632891,0.134545499,-0.034921467,-0.060712364,0.198074694,-0.030273986,-0.04657565,0.213990965,0.058395526,0.193013541,-0.079119029,-0.348114314,0.051771293,-0.08343101,-0.135086607,0.044992337,-0.163722628,0.184692319,-0.034627731,-0.032115461,0.065606371,-0.227085355,0.134713699,-0.304983009,0.091356042,0.195850099,0.049573064,0.128706591,0.039453528,0.280789794,0.157638375,0.170932262,0.327976175,0.109219192,-0.14707059,-0.16563365,-0.233665445,-0.247666229,-0.002824193,0.034198161,-0.110546337,0.157939265,-0.2148532,0.257584536,-0.132845426,0.210746385,0.156215563,-0.090803258,0.31417604,-0.011012944,0.370963487,-0.125207294,-0.016296785,0.244427976,0.210791735,0.013024781,-0.176018571,-0.001478255,0.094313618,0.05853211,0.246900615,0.277743893,-0.053789682,0.191031502,0.017434953,0.03604845,-0.097749271,-0.182083646,0.094107033,-0.098773867,0.04368614,0.024043272,0.339782051,-0.091081046,-0.055006694,0.097657388,-0.355597728,0.244905509,-0.28697001,-0.017101835,0.093962861,0.090258357,0.04036219,-0.139526887,-0.057543873,0.326784508,-0.135511864,-0.264042422,-0.08072799,0.261186436,0.187277545,0.320079949,-0.251982845,0.210677499,0.01911144,-0.252176005,0.126381976,-0.229114394,-0.037465376,0.151236738,-0.303513986,-0.158600619,0.090353534,-0.089055629,-0.050236464,-0.063829341,-0.4364154,-0.143226015,0.113141261,0.003072243,0.000474673,-0.114696255,0.096525564,-0.093688388,-0.107962183,-0.206702923,-0.307027773,9.27E-05,-0.06262314,-0.055210683,0.218232215,0.159708207,0.042760339,0.087111261,0.063326455,-0.278455509,0.348028118,0.012129068,-0.097594132,0.108335855,-0.146878997,-0.125160664,0.277343867,0.04144378,-0.075847424,0.375261409,-0.165558463,0.180955646,0.256000744,-0.062272399,0.137172309,-0.116552273,-0.145539094,-0.182445411,0.015870687,0.057455445,0.161821447,-0.018467464,-0.289777813,0.209010304,0.084764993,-0.057313246,-0.123531759,-0.17581188,0.297712827,-0.127574436,0.323878284,-0.367742431,0.314604102,-0.133768958,-0.253742593,-0.281248359,-0.275411329,-0.286007911,0.031132768,0.032070772,-0.009859403,-0.221673645,0.160129407,-0.10900404,0.182894893,-0.194861144,-0.162140508,-0.398100922,0.03822576,0.241624635,0.222247583,0.036189506,0.043955686,0.020313419,-0.066389347,-0.252820615,0.057668997,0.07080507,0.309609408,-0.024318847,0.068556488,0.242812094,-0.115706942,-0.052995422,0.047189968,0.065231461,0.064169415,-0.023855726,0.202713603,-0.150479239,0.113863082,-0.173760762,-0.100304709,-0.00709236,-0.041920745,-0.012197448,0.038287657,-0.167365838,0.253764563,-0.102750403,-0.13300584,-0.225818216,-0.051480996,0.005392736,-0.185210345,-0.108657087,-0.083419151,0.221929273,-0.055430794,-0.03856979,-0.024604989,-0.041190208,-0.030854453,0.140162137,0.054557735,-0.21672215,0.256773881,-0.38014101,-0.146774775,0.075184207,0.037312009,-0.085878188,0.17811314,0.300830469,0.131592115,0.059654478,0.379973125,-0.181351453,-0.148161943,0.032870096,-0.243322406,0.115960401,0.26582746,0.306961791,-0.010075509,0.246035599,0.164999931,0.125315646,-0.243121573,0.145475705,-0.021685872,-0.211698595,0.132001792,-0.105136703,-0.109987816,-0.06540647,-0.204803042,-0.032015805,-0.061379334,-0.104226928,-0.052508592,0.10711483,-0.057287702,0.080865177,-0.009651209,0.100706954,-0.209581794,0.135918061,-0.161937653,-0.135835702,0.059159133,-0.207087281,-0.034318609,0.010291086,-0.352606766,-0.110416516,-0.31547566,-0.210613019,-0.132479248,-0.307245502,0.03645208,0.038594448,0.003104368,-0.01593382,-0.005330646,-0.116575681,-0.293472381,-0.316243915,-0.211158163,0.104138976,-0.463105097,-0.162027452,0.076886902,-0.109049687,-0.418364268,-0.11001304,0.177226801,-0.357494633,0.002658728,-0.065623182,-0.007741315,-0.229852236,-0.157153682,-0.181938595,-0.152324561,0.173072523,0.186521921,-0.093613361,0.000649708,0.022152894,-0.19851908,-0.052924326,-0.193048576,0.287438423,-0.068855789,-0.046070018,-0.134573398,0.026871202,0.136805161,-0.074519373,0.114605254,-0.221183083,-0.268681695,-0.116061756,-0.599980206,0.112366991,0.03531955,-0.046137065,-0.135408779,-0.210562928,-0.016709621,-0.161019471,0.230498531,-0.130909904,0.186300447,0.022505215,-0.090362394,0.068827792,0.110034753,-0.064186063,-0.065693149,-0.250337074,0.221417002,-0.257010964,-0.139996945,0.198962815,-0.246977473,-0.030043782,-0.119459955,-0.250136921,0.071064013,0.1048682,0.342203345,-0.204420585,0.140947841,0.031278732,0.302974235,0.280202403,0.118259689,-0.096774443,-0.21414014,0.076002429,0.340656781,0.13257532,-0.091383678,0.208591891,-0.166658186,0.067782767,-0.107827486,-0.060106907,0.282344722,-0.164441003,0.053265279,0.039025434,-0.073075841,0.011844726,0.257600484,0.022919914,-0.243772583,0.200667314,-0.329681281,0.05564537,0.301080993,-0.154407883,0.097241792,0.057551127,-0.128229195,0.304608596,-0.175236587,0.028559566,0.2907429,-0.206513536,-0.110145764,0.166068136,0.057667431,0.013314719,-0.165585207,-0.126301231,-0.160530299,-0.143158185,0.042224739,0.224049438,-0.310955721,0.167386181,-0.070370229,-0.030445808,-0.120637133,-0.191831835,-0.598095917,0.188518724,-0.216904338,0.031039504,0.126989927,0.063659792,-0.380935743,-0.155865839,-0.107746277,0.239807988,-0.330541984,-0.160617452,0.214406431,0.023701887,-0.059233903,0.148991847,-0.092619262,0.157716932,-0.221414517,0.0893337,-0.027239829,-0.178266543,-0.12727415,0.252143196,0.358099682,-0.142223451,-0.207607462,-0.181431763,-0.099286708,0.038161849,-0.380368428,0.080906398,0.008009089,0.218523078,-0.31057732,0.144992267,0.031644809,-0.082854042,-0.179973937,-0.073182379,0.039880899,-0.223475191,0.259039957,0.037137108,-0.043228078,-0.07045565,0.011163676,-0.041417501,0.097831052,-0.084663199,0.106599816,-0.022572816,0.134521961,-0.22612407,0.196818626,0.064327691,0.146799334,0.132848437,0.160595141,0.003995968,0.101357674,0.160285533,-0.068492583,-0.000224488,0.001236408,-0.012290973,-0.138179562,0.325237558,-0.129979072,0.122481716,-0.209934103,0.031665628,-0.156613928,-0.011434482,0.199592478,-0.002370317,-0.352141608,-0.080804115,0.192765463,-0.109382234,0.131954971,0.189123417,-0.034002792,0.003294063,-0.201765974,0.519464494,-0.222560676,0.094219761,0.030563586,-0.160177135,-0.057160788,0.05301522,-0.201526847,0.320147763,0.000938675,0.031716023,0.173658321,-0.204815879,-0.107224513,-0.157697516,0.070563461,-0.276895276,0.039283865,0.112929607,0.010188744,0.268398067,0.241107793,-0.049811358,0.104894443,0.261172026,0.218592758,-0.070122453,-0.434906703,0.079869118,0.031971015,-0.313563847,-0.069114342,0.018214731,-0.085134052,-0.271968396,0.00384616,-0.023991724,0.137710127,0.132708203,0.181309049,0.033736598,-0.16448511,-0.00719344,-0.000222417,-0.076375946,0.028447965,-0.003245099,-0.088977482,0.309046013,0.119028804,0.063669906,0.38698228,0.228553885,-0.334890518,0.048642834,0.283593357,-0.329552267,-0.013676461,-0.067213032,-0.248143839,0.224202745,0.069228276,0.221961533,-0.172429858,-0.11096616,0.071329919,0.2118987,-0.139840265,-0.307734573,0.287414384,-0.375690199,-0.337588468,0.081459515,-0.293131048,0.196012617,-0.007377662,0.114650249,-0.042488408,0.13768563,0.236437783,-0.009374761,-0.096118833,0.332963002,-0.015140954,0.265148427,0.037671451,-0.04548495,-0.263200955,-0.23459807,0.226593018,-0.086685741,-0.201380879,-0.141102769,-0.256883579,0.287736937,-0.253971062,0.092027281,-0.13681295,-0.111168864,0.123191996,0.015939705,-0.067920821,0.158124909,0.302811946,-0.032634528,0.038703326,-0.302992205,-0.12213519,-0.190952318,0.009981372,0.243098986,0.229131045,0.154188154,-0.15373773,0.101586709,-0.145541289,0.297655857,-0.188561936,-0.214874957,0.170435552,-0.093649751,0.193040681,-0.04552297,-0.231339729,0.159228028,0.103867136,-0.001080665,0.251141314,0.147470172,0.07424643,-0.19960779,0.1217301,-0.202014544,-0.208763342,0.062342391,-0.293429242,-0.018338594,-0.095334721,-0.255086044,-0.154065579,-0.192705618,-0.025329138,0.073404344,0.220786386,-0.224224567,-0.148816419,0.006488882,0.126827427,-0.277327558,-0.190747732,0.192442153,-0.03777677,0.082067163,-0.035827771,-0.040519244,0.121248721,-0.125007639,-0.110646874,0.034273199,-0.185104146,0.030969606,-0.030499132,0.037514238,0.057079025,-0.092879247,0.093456428,0.170148541,0.218842863,-0.18994252,0.064108286,0.226313171,-0.053733941,0.084116257,-0.042035801,0.098248104,-0.224814727,0.225787732,-0.244518822,-0.30238871,0.074109176,-0.064042187,-0.082185126,-0.039664064,-0.120751348,-0.497005921,0.00425109,0.08529303,-0.02089909,-0.140698312,-0.173565504,-0.156530834,-0.078462748,-0.146741235,0.402335273,0.007281742,0.169989242,-0.324376485,-0.460241993,-0.27882015,0.118456798,-0.077299802,0.165038395,0.079885779,0.249813124,-0.08331313,-0.386396628,0.020607197,0.022046844,-0.220045402,-0.230447986,-0.272590701,0.137452466,-0.355945687,-0.021755508,-0.02178936,-0.151141348,0.251129222,-0.031040672,-0.23725416,-0.260624528,0.084743541,-0.017907337,0.143244176,0.130463726,-0.113644196,-0.221697702,0.116742856,0.115200528,0.059597576,-0.064270486,0.129659096,-0.244960446,-0.205378537,0.381305545,0.173155525,-0.248433456,0.039475623,-0.105812146,0.080441322,0.090871429,-0.18028457,-0.361354777,-0.183397789,0.266609882,0.108958698,-0.022743071,0.262677946,-0.176813098,-0.079740991,0.183382211,0.16105465,0.023354331,-0.070818541,0.027154792,0.090399843,-0.155518847,0.147474975,-0.117564201,0.017009268,0.007238185,0.035392971,-0.126922354,-0.003350881,0.057840551,-0.032149976,0.027508608,0.001335724,-0.172229823,-0.129889432,0.170438383,-0.054281319,-0.097889175,0.016658272,-0.093858414,0.12700091,-0.076548029,0.199484184,0.229942709,-0.204555494,0.022117067,-0.152647482,0.206664964,-0.195404378,0.099873351,-0.013959175,-0.393296347,0.066505583,-0.083452947,0.12550283,-0.107918635,-0.509150293,-0.349738169,0.178134164,-0.000258386,-0.090833752,-0.051190542,-0.058610189,0.002564429,-0.005221215,-0.036004068,-0.256104307,0.088351636,-0.048139496,0.078863545,0.163955565,-0.009970032,-0.203604422,-0.258173329,0.340560157,-0.157547832,0.03176035,0.026555813,-0.123076195,0.143865321,0.279324533,-0.01115881,0.043399837,-0.109995592
