,Layer,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,-0.013280364,-0.177697005,-0.200194963,-0.089102621,0.134563287,-0.088836175,0.017636837,0.061176978,-0.10813148,0.096404176,0.15357581,0.05665267,-0.033691517,-0.103050944,-0.06244147,0.110681529,0.020127568,0.055472701,0.065810961,0.039531855,0.048723545,0.136883921,-0.044489856,-0.023975807,-0.05973883,-0.219784356,0.128030574,0.05058158,-0.126434621,0.003794386,0.103586169,-0.096691042,-0.150436809,-0.084780974,-0.079887531,-0.193658583,-0.057282872,-0.160391652,-0.178513303,0.146051441,-0.085969805,0.40968503,-0.071155458,0.116526823,0.063121848,0.008181983,0.058285674,-0.106234813,0.217022323,0.018649666,-0.079139357,-0.213669452,-0.085109743,-0.079094763,-0.061340392,-0.104433396,-0.074231054,-0.02947534,0.02529516,-0.052971527,0.218556431,-0.063208618,-0.156725271,0.031097553,-0.002180354,-0.031709081,-0.150452457,-0.067540527,-0.155987547,-0.162555136,-0.172585014,-0.116957997,-0.059451853,-0.096727773,0.144623377,0.077071199,0.005582426,-0.044304563,-0.003634655,-0.07836047,0.000337636,-0.006670966,-0.199887874,0.112835396,-0.01520095,0.044015524,-0.057285299,0.059410786,0.09770405,0.080978266,-0.260657469,0.193141469,0.05119537,0.091441716,-0.067169443,0.057045534,0.127158958,-0.03827489,-0.182705818,-0.080673941,-0.190588696,0.123815057,0.029265322,0.120733414,0.001993744,0.142101366,-0.065664036,-0.161705896,-0.023276943,-0.038308601,0.132602591,0.095063182,0.199810576,-0.082985935,0.07065994,-0.10448642,-0.032465007,0.23395383,-0.179989502,0.059058559,-0.025245941,0.126760219,0.037710247,0.108286449,-0.12594375,0.106281941,-0.037841707,-0.15496904,0.025686458,0.031132231,0.043940569,-0.171044018,0.124478432,-0.201154009,0.140204,0.070342331,-0.036040754,-0.031267217,0.009720052,0.118784775,0.179029556,-0.060059193,-0.122102039,0.089484189,0.127572571,0.022763523,0.062337658,0.033618385,-0.030605978,-0.202432162,-0.066841521,-0.183110089,-0.028784973,-0.12389196,0.010678595,0.122648365,0.065767048,0.047452543,-0.220055226,0.081315241,-0.087663941,-0.128795125,0.029336765,0.144773237,-0.085844629,0.131088669,0.120787038,0.110781833,0.040729022,0.021350264,0.139012787,0.23245968,0.11769346,0.167525317,0.045820141,-0.145062788,0.086700509,0.139608074,-0.131479204,-0.284416128,0.065832811,-0.095701357,-0.074586648,-0.067353967,-0.054337151,0.129061568,-0.039923845,-0.017835791,0.060769936,-0.104878101,-0.08459191,-0.045956592,0.246611768,0.161873719,0.187175992,-0.087871567,-0.098900005,-0.020985682,0.155629836,0.044080297,-0.101837478,0.007399358,0.055800455,-0.153100808,0.136540997,-0.173860427,0.177536845,-0.081734386,0.024713101,-0.03487901,-0.135472228,0.276759486,0.012426425,0.214916046,-0.028559032,-0.126105512,0.019144711,-0.093606507,-0.013376979,0.038897639,-0.030396108,-0.059236729,-0.293659078,0.018697774,-0.0352927,0.106505228,-0.021874974,-0.130111109,-0.012764091,-0.00659665,-0.018409334,-0.070660679,-0.118168421,-0.037065766,0.061001442,-0.132881535,-0.103419348,-0.00835564,0.020287049,-0.08359919,0.239918739,0.00852984,-0.071726729,0.13196337,-0.002804025,-0.090144137,0.070046202,0.080373172,0.147182774,0.036177489,0.022093806,0.033590388,-0.196319713,0.09568285,0.032469075,0.119372589,-0.061633681,0.089375338,-0.090996528,-0.093621546,0.066351982,0.053311909,-0.143386248,0.156959147,-0.077881405,-0.158290596,0.108907045,0.032312817,0.064911391,-0.035683228,-0.000372194,0.138084679,0.159816481,0.010919502,0.302199058,0.039117722,0.095706304,0.103178779,-0.062390977,-0.091082797,-0.037783494,0.012461578,-0.044084534,0.193886781,0.055072893,0.226084488,-0.070475026,0.079296705,-0.095628947,-0.050080449,0.160365856,0.052733221,-0.050117523,-0.251999813,0.073034345,-0.169098933,0.024577462,0.049514709,0.238460971,0.284090443,0.049701006,0.083108782,0.065346598,-0.152007608,-0.002210494,0.048792891,0.076376624,-0.168928937,0.040945469,0.031085958,-0.00569941,-0.144938687,0.015937539,0.021694589,-0.051239115,-0.111661056,0.180031202,0.066761319,-0.077224911,-0.247895924,-0.092124452,0.190306034,0.079656437,0.052977628,-0.057069079,0.066911986,-0.214893276,-0.034421631,0.138795499,-0.065125633,-0.171887586,0.064166653,0.082104859,0.057864991,-0.066701104,0.168962858,0.011595945,-0.015440864,0.055624102,-0.131531329,-0.060313417,-0.051689324,0.061801212,-0.126719151,-0.07503197,-0.123368617,-0.120573967,-0.064764854,0.236906705,-0.099217711,0.08545489,-0.007523097,0.084260485,0.086571801,-0.352768637,-0.152814896,0.206235345,0.022431512,-0.077010955,0.154160854,0.174880598,0.114602223,0.100458225,-0.009340128,0.021357926,0.161427981,-0.044459361,0.159542177,-0.099299784,0.063331097,0.182278162,-0.059425053,0.0848081,0.276206649,0.152661471,-0.332165355,-0.113358615,0.015125024,0.205714343,-0.157330006,-0.004663593,-0.025251627,0.161455003,-0.031322671,-0.099826378,-0.020463186,-0.121109321,0.124114136,0.059279837,0.011524969,-0.233449836,0.170228373,-0.164647002,0.01259586,0.121760434,-0.047264788,-0.024945633,0.181068411,0.236578632,0.075460481,-0.160824501,0.020748544,-0.29782265,0.041874723,-0.039569502,0.013252632,-0.01682705,0.117261931,0.141791332,-0.104141587,0.055698847,-0.035799373,0.034556057,0.101533487,-0.155201927,-0.046075832,0.210017535,-0.059107024,0.057433344,-0.198725971,-0.101459327,-0.004226095,0.058583007,0.18603927,-0.067730461,-0.092969143,0.081284064,0.028165808,-0.08674068,0.142867375,-0.087696363,-0.028191083,0.065314597,0.008179595,0.045292496,0.06489211,-0.130607276,0.157640775,0.163882959,-0.131336867,0.147731368,-0.166610349,0.106335692,0.006814532,-0.118862108,0.104746297,0.089475989,0.026543581,-0.159780684,0.047584337,-0.016504157,-0.027809087,-0.070887091,0.055511284,0.111073756,0.082348211,-0.059942622,0.182911546,-0.091345114,0.101258778,-0.10141293,-0.125188755,-0.053490951,-0.027882408,0.116524126,0.037844271,0.090458641,0.09626434,-0.169999059,-0.155606467,0.075701561,0.100025984,-0.117548832,-0.121499434,0.112031639,-0.033160294,-0.01830143,-0.079902846,-0.088614837,-0.076763329,0.035794747,-0.078034616,0.12472036,-0.059945147,-0.082410943,0.024427117,-0.155573017,0.039537138,-0.034730253,0.059527808,0.115110315,0.237070219,0.04683141,0.005256124,-0.211163079,0.005565342,0.041789429,-0.001969,0.173517874,0.106523768,-0.074537997,-0.087124702,0.093838,-0.10135986,0.048088292,0.231996776,-0.089488752,-0.111406513,0.093668727,-0.075085984,0.299957129,0.05911311,0.0284479,-0.162486568,-0.082076776,-0.024103436,-0.001600828,-0.112818651,0.005187898,-0.030115792,0.004570905,0.093569912,0.001641716,-0.103585854,-0.053825385,0.019837802,0.094981811,-0.068295432,-0.033844807,-0.18214797,-0.031616624,-0.109127225,-0.124183846,-0.062145654,-0.052863379,-0.124203365,0.026301903,0.041089231,0.085395109,-0.260207101,-0.03772924,-0.081580379,-0.150488996,0.025034815,-0.115720132,-0.030030315,-0.089694287,-0.063453578,-0.162074889,-0.2592189,-0.001809584,-0.188630635,-0.062865022,0.016868063,-0.166315318,0.099597553,0.20265157,0.062959184,0.187623461,0.088684574,0.176863898,-0.025841183,0.275047435,-0.122182432,0.002468047,0.14983499,-0.110740368,0.080976141,-0.064479119,0.212224059,0.146570867,-0.029002808,-0.161072078,0.001824464,0.008858107,0.125986612,-0.054026207,0.026149485,-0.029083506,0.166046364,-0.133029195,0.04159447,0.271479723,0.105989106,-0.042893613,-0.002167081,0.012787823,0.041148725,-0.148119221,-0.212339283,-0.006483089,0.029573946,-0.140366996,0.073352596,-0.133690266,-0.149192175,0.001761907,-0.139516129,-0.138138752,0.025931084,0.027276226,0.100067914,-0.050885701,-0.356434306,0.189400194,-0.029525643,-0.042279666,0.029870152,0.106620993,0.052277577,0.141202553,0.066995774,-0.088607966,0.136399392,-0.126699903,0.002434346,-0.078177165,-0.248814975,0.062447175,-0.011524242,0.009877003,-0.034451437,0.294596969,0.101570771,0.04074656,-0.156359702,-0.144197078,0.049366914,-0.203826702,-0.082745788,-0.123350971,0.015310604,-0.001805745,0.049933966,0.027537961,-0.220327287,-0.112569861,0.06456165,0.027947746,0.139436726,-0.166403671,-0.176989221,-0.021683971,-0.054846478,0.137044835,0.033484502,-0.109540753,0.17062125,-0.145645704,-0.022046536,-0.151279194,-0.126894858,0.017302051,-0.065565411,-0.052386135,-0.206228554,0.09182817,-0.163370102,0.147195642,0.072013964,-0.017791023,-0.141288952,0.105890834,0.120136586,-0.059846705,-0.000908757,-0.231518642,-0.025988902,-0.021024153,-0.148388073,0.015698295,-0.013567834,0.148399569,-0.041239534,0.08452367,-0.083725422,0.304265851,-0.043259631,-0.061986542,-0.026410106,-0.205608949,0.360079476,-0.139662957,0.110733994,-0.060184794,-0.047730455,-0.041938736,-0.028148757,0.111642685,0.150863705,-0.278143503,-0.018236095,0.150782355,-0.004352314,-0.00480899,0.052381455,0.085461843,0.173423542,0.253653118,-0.101841986,-0.046108738,0.15340951,0.104967186,0.230902859,0.18301284,0.055134472,-0.123959495,0.143209392,-0.136017879,-0.010810075,-0.05886204,-0.129505387,0.32506322,-0.094160145,0.121357029,0.07783129,-0.336792552,0.002151359,-0.011440615,-0.012134412,-0.037006567,0.003845752,-0.03837217,-0.016255882,0.002938126,-0.088035147,-0.100632734,0.044701544,0.20937565,-0.039545526,0.09630572,0.034389392,-0.01567451,0.04686039,0.051263337,-0.152013029,-0.029078853,-0.009010097,0.203945839,0.055971739,0.130025876,0.249180789,-0.008725598,-0.077679199,-0.02303835,0.224460797,0.072876901,0.004389919,-0.088204489,0.152677993,-0.031831198,-0.032791004,0.006291152,-0.111942882,0.031824727,-0.121079599,-0.022263789,0.060372022,0.023887627,-0.07936934,-0.133050743,-0.116593784,-0.172121379,0.196280894,-0.108481401,-0.089200832,-0.077158552,-0.102131522,0.017885274,-0.170507835,-0.135629511,0.089714255,-0.005028836,0.024720725,0.03096909,0.166366521,0.003206175,0.013490306,0.131701963,0.231372627,-0.061678991,-0.037611441,0.011268074,-0.051753176,-0.111012021,0.055491208,0.163799953,0.153924618,0.121868665,-0.086779085,-0.166040618,-0.046116977,-0.14190911,0.137905649,0.159844397,0.028504012,-0.01156243,0.245400169,-0.034936041,0.228934581,0.027622713,0.012569187,-0.070532229,0.232046282,0.222511273,-0.039392526,-0.121621991,-0.171780957,0.073773164,0.017993282,-0.088101935,0.178703942,-0.211420246,0.058910149,-0.26121249,0.048607519,0.093702786,-0.137096324,0.044670612,0.137437043,0.011851811,0.172118011,0.039716873,0.142240614,0.136859956,0.047815423,-0.19733437,0.061233349,0.040830491,-0.089763131,0.036717031,0.001424937,0.003359586,-0.005273231,-0.128303697,-0.163815209,-0.257983263,0.075802758,-0.021203715,0.024052868,0.195547734,0.103639358,-0.038650083,0.057895459,0.046851452,-0.116599578,0.093709653,-0.004379503,-0.071938438,0.249622624,0.030440039,0.03403573,-0.013979997,0.050811457,0.026561556,-0.185978038,-0.295903003,0.10793365,-0.056588817,-0.024114754,0.131583419,0.025762192,0.050757818,-0.074570942,0.017294338,-0.051815543,-0.006789126,-0.033048937,-0.044831639,-0.027764721,-0.260909246,0.048703804,-0.235352355,-0.117202977,0.156437093,-0.020372911,0.159686067,-0.005395515,0.060370031,-0.050307332,-0.03285247,-0.066635457,-0.185071747,-0.065906562,-0.012480191,-0.017828066,-0.183410143,0.078734218,-0.012124741,-0.261638696,-0.02321926,0.177236892,0.205524756,0.149871317,0.060968613,-0.076176277,-0.037834446,0.005205068,-0.037571595,0.061595334,-0.0030054,0.132601198,-0.002189735,-0.007161626,0.140371994,0.001185524,0.019401598,-0.080974207,-0.007979796,-0.039007947,0.022459467,-0.122038631,-0.162933898,0.128098223,-0.162784556,-0.061050069,-0.083385671,0.010834458,-0.000275895,0.030538726,0.04462228,-0.015737653,0.01939979,0.101412876,0.190489539,-0.093724922,-0.10306964,-0.185161743,-0.103836312,-0.023160876,0.106807222,0.102834523,-0.090646405,0.065140697,-0.093268879,-0.057127208,0.021604269,0.066450622,0.072518131,-0.239242319,-0.106811248,0.118848561,0.145686599,0.062191929,-0.191876986,-0.04039667,0.067596882,0.033518576,0.1589984,0.114155847,0.152787413,0.06541198,-0.04175598,-0.039858022,-0.035165738,-0.091640741,-0.105643547,0.107419206,-0.116302523,-0.083032258,0.186786451,-0.074209614,-0.036855602,0.056540521,0.110566555,-0.154614134,-0.055428477,-0.248037702,-0.078424458,0.111107142,-0.07148435,0.177769232,0.074062823,-0.090127692,-0.057986482,-0.020623949,-0.249803781,-0.414507618,-0.016853782,-0.075542301,-0.100877838,-0.012170633,0.126988038,-0.000309378,-0.129781056,-0.165000414,0.018320605,0.26422069,0.03931179,-0.140235773,-0.101863178,-0.103907693,0.055913923,0.047000257,-0.019881765,0.063234525,-0.042637843,0.029786191,-0.087369219,-0.300357635
